State_ID,Visit_Count
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2345.48, 1200.0, 1127.48, 3463.418, 1256.735, 0.0, 0.0, 0.0, 2345.48)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2377.792, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2484.159, 0.0, 0.0, 0.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2531.131, 0.0, 0.0, 1.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2492.932, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2373.429, 0.0, 0.0, -1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2226.17, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2050.941, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 1937.204, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2024.579, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2201.889, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2341.094, 0.0, 0.0, 0.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2300.928, 0.0, 0.0, 1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2197.882, 0.0, 0.0, -1.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2173.821, 0.0, 0.0, 1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2068.053, 0.0, 0.0, -1.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2047.885, 0.0, 0.0, 1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2133.861, 0.0, 0.0, -1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 2303.576, 0.0, 0.0, 0.0, 1952.687)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 1582.705, 0.0, 0.0, 1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 1952.687, 1170.749, 764.938, 3013.339, 857.563, 0.0, 0.0, -1.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.333, 1.0, 0.0, 1170.749, 764.938, 3013.339, 789.77, 0.0, 0.0, 0.0, 1952.687)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 1170.749, 764.938, 3013.339, 1551.738, 0.0, 0.0, 0.0, 1301.791)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1170.749, 764.938, 3013.339, 2223.502, 0.0, 0.0, 0.0, 650.896)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1170.749, 764.938, 3013.339, 2275.19, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1170.749, 764.938, 3013.339, 2183.214, 0.0, 0.0, 0.0, 0.0)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1170.749, 764.938, 3013.339, 2030.792, 0.0, 0.0, 0.0, 0.0)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2146.958, 0.0, 0.0, 1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2265.11, 0.0, 0.0, -1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2347.241, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2368.091, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2255.666, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2087.792, 0.0, 0.0, 0.0, 1904.156)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 1930.401, 0.0, 0.0, 1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2074.826, 0.0, 0.0, -1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2295.953, 0.0, 0.0, 0.0, 1904.156)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 1656.435, 0.0, 0.0, 1.0, 1904.156)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 871.564, 0.0, 0.0, -1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 0.0, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 0.0, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 736.102, 0.0, 0.0, 0.0, 1904.156)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 1560.71, 0.0, 0.0, 1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 1560.71, 0.0, 0.0, -1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 824.608, 0.0, 0.0, 0.0, 1904.156)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 0.0, 0.0, 0.0, 1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 0.0, 0.0, 0.0, -1.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 0.0, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 867.777, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2085.362, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1904.156, 1200.0, 690.156, 2976.838, 2837.602, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 1.0, 0.0, 1200.0, 690.156, 2976.838, 2766.721, 0.0, 0.0, 0.0, 1904.156)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 1200.0, 690.156, 2976.838, 2245.318, 0.0, 0.0, 0.0, 1269.437)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1200.0, 690.156, 2976.838, 2135.531, 0.0, 0.0, 0.0, 634.719)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2502.062, 0.0, 0.0, -1.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2547.975, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2457.374, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2327.889, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2320.429, 0.0, 0.0, 0.0, 2394.216)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2150.989, 0.0, 0.0, 1.0, 2394.216)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2267.016, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1430.49, 0.0, 0.0, -1.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1716.09, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1808.566, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2605.14, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2524.687, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2470.745, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2419.212, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1614.366, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1411.386, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1341.787, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2061.67, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1395.325, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 719.883, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 810.594, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 1630.587, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2384.52, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2468.159, 0.0, 0.0, 0.0, 2394.216)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2468.466, 0.0, 0.0, 1.0, 2394.216)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2394.216, 1200.0, 1176.216, 3533.138, 2412.103, 0.0, 0.0, 0.0, 2394.216)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2182.068, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2178.227, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2100.685, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2218.167, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2159.775, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2237.412, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2201.28, 0.0, 0.0, 0.0, 2142.389)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2462.845, 0.0, 0.0, 1.0, 2142.389)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2784.357, 0.0, 0.0, -1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2709.719, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2441.524, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2160.292, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2175.601, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2348.086, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 1575.834, 0.0, 0.0, 0.0, 2142.389)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 1557.915, 0.0, 0.0, 1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 1452.421, 0.0, 0.0, -1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2519.72, 0.0, 0.0, 0.0, 2142.389)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2489.275, 0.0, 0.0, 1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 2570.469, 0.0, 0.0, -1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 1503.17, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 793.453, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 0.0, 0.0, 0.0, 0.0, 2142.389)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 670.878, 0.0, 0.0, 0.0, 2142.389)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2142.389, 1200.0, 882.389, 3176.458, 1406.896, 0.0, 0.0, 1.0, 2142.389)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.333, 0.0, 0.0, 0.667, 1.0, 0.0, 1200.0, 882.389, 3176.458, 1406.896, 0.0, 0.0, -1.0, 2142.389)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2473.596, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2572.859, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2570.848, 0.0, 0.0, 1.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2383.092, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2524.86, 0.0, 0.0, -1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2604.727, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2617.653, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2221.178, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2335.092, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2443.596, 0.0, 0.0, 1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2764.683, 0.0, 0.0, -1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2457.369, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2475.22, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2342.827, 0.0, 0.0, 1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2332.616, 0.0, 0.0, -1.0, 2335.804)",10
"(0.0, 1.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2341.823, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2256.537, 0.0, 0.0, 0.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 2136.309, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1292.48, 0.0, 0.0, 1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1394.129, 0.0, 0.0, -1.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1618.529, 0.0, 0.0, 1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1618.529, 0.0, 0.0, -1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1590.081, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1421.481, 0.0, 0.0, 1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1421.481, 0.0, 0.0, -1.0, 2335.804)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 2335.804, 1200.0, 1075.804, 3395.667, 1501.011, 0.0, 0.0, 0.0, 2335.804)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2148.004, 1200.0, 863.004, 3149.287, 2403.744, 0.0, 0.0, 0.0, 2148.004)",10
"(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2148.004, 1200.0, 863.004, 3149.287, 2383.568, 0.0, 0.0, 0.0, 2148.004)",10
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 2148.004, 1200.0, 863.004, 3149.287, 2183.783, 0.0, 0.0, -1.0, 2148.004)",10
